device,hiddenSize,windowLength,batchSize,learningRate,epoch,trainLoss,esLoss,esLossBaseline,epochSeconds
E,90,60,64,0.001,57,1.46153829,0.02262376,0.33073587,10.9
E,90,60,64,0.001,58,1.09131570,0.03006505,0.33073587,10.6
E,90,60,64,0.001,59,0.81970441,0.02339470,0.33073587,11.1
E,90,60,64,0.001,60,0.62015046,0.02040302,0.33073587,10.9
E,90,60,64,0.001,61,0.60698157,0.02232713,0.33073587,10.8
E,40,120,64,0.001,1,102.83035656,0.24365971,0.33073587,6.8
E,40,120,64,0.001,2,58.12551728,0.20167995,0.33073587,6.6
E,40,120,64,0.001,3,38.30279033,0.18909763,0.33073587,6.4
E,40,120,64,0.001,4,29.62035555,0.16401376,0.33073587,6.7
E,40,120,64,0.001,5,23.47830773,0.13952201,0.33073587,6.6
E,40,120,64,0.001,6,19.40201849,0.11807229,0.33073587,6.6
E,40,120,64,0.001,7,16.51341467,0.09847518,0.33073587,6.8
E,40,120,64,0.001,8,15.76990785,0.08748028,0.33073587,6.7
E,40,120,64,0.001,9,14.33853942,0.07300628,0.33073587,6.6
E,40,120,64,0.001,10,11.30717117,0.06030334,0.33073587,6.8
E,40,120,64,0.001,11,9.39204754,0.05720674,0.33073587,6.3
E,40,120,64,0.001,12,7.99508384,0.05425642,0.33073587,6.7
E,40,120,64,0.001,13,7.18485107,0.05194676,0.33073587,6.9
E,40,120,64,0.001,14,6.47649091,0.05089075,0.33073587,6.8
E,40,120,64,0.001,15,5.88914974,0.04529410,0.33073587,6.8
E,40,120,64,0.001,16,5.24495656,0.05126480,0.33073587,6.8
E,40,120,64,0.001,17,5.18365810,0.04199218,0.33073587,6.6
E,40,120,64,0.001,18,4.78795049,0.04243432,0.33073587,6.9
E,40,120,64,0.001,19,4.82434713,0.04274541,0.33073587,6.6
E,40,120,64,0.001,20,4.15297072,0.03685269,0.33073587,6.4
E,40,120,64,0.001,21,4.25414776,0.04295959,0.33073587,6.9
E,40,120,64,0.001,22,4.57772616,0.03759866,0.33073587,6.9
E,40,120,64,0.001,23,3.52290141,0.03623251,0.33073587,6.8
E,40,120,64,0.001,24,3.12300946,0.03476957,0.33073587,6.8
E,40,120,64,0.001,25,2.85207580,0.03589792,0.33073587,6.8
E,40,120,64,0.001,26,2.72869227,0.03465571,0.33073587,6.9
E,40,120,64,0.001,27,2.73581570,0.03476035,0.33073587,6.9
E,40,120,64,0.001,28,2.92381448,0.03413000,0.33073587,6.7
E,40,120,64,0.001,29,2.82709022,0.03336723,0.33073587,6.6
E,40,120,64,0.001,30,2.74275287,0.03380702,0.33073587,6.7
E,40,120,64,0.001,31,2.70563841,0.03254020,0.33073587,6.6
E,40,120,64,0.001,32,2.87348568,0.03208723,0.33073587,6.6
E,40,120,64,0.001,33,3.46741263,0.03456187,0.33073587,6.7
E,40,120,64,0.001,34,4.24236084,0.03202463,0.33073587,6.8
E,40,120,64,0.001,35,4.23061013,0.03411204,0.33073587,6.9
E,40,120,64,0.001,36,2.93120923,0.03094775,0.33073587,6.4
E,40,120,64,0.001,37,2.32246030,0.03178583,0.33073587,6.9
E,40,120,64,0.001,38,2.14781114,0.03069249,0.33073587,6.9
E,40,120,64,0.001,39,1.97818634,0.02961987,0.33073587,6.6
E,40,120,64,0.001,40,1.97362898,0.02967404,0.33073587,6.8
E,40,120,64,0.001,41,2.01088907,0.02948358,0.33073587,6.7
E,40,120,64,0.001,42,2.12572211,0.02908155,0.33073587,6.9
E,40,120,64,0.001,43,2.27438918,0.02959084,0.33073587,6.7
E,40,120,64,0.001,44,2.34417467,0.02772519,0.33073587,6.4
E,40,120,64,0.001,45,2.20469196,0.02823242,0.33073587,6.9
E,40,120,64,0.001,46,1.96141682,0.02643879,0.33073587,6.7
E,40,120,64,0.001,47,1.76373252,0.02640371,0.33073587,6.9
E,40,120,64,0.001,48,1.65979076,0.02614543,0.33073587,7.0
E,40,120,64,0.001,49,1.59944282,0.02566893,0.33073587,6.9
E,40,120,64,0.001,50,1.57134340,0.02567234,0.33073587,6.9
E,40,120,64,0.001,51,1.55077012,0.02522617,0.33073587,6.9
E,40,120,64,0.001,52,1.55638554,0.02513284,0.33073587,6.4
E,40,120,64,0.001,53,1.55009539,0.02475033,0.33073587,6.6
E,40,120,64,0.001,54,1.57732854,0.02468520,0.33073587,6.6
E,40,120,64,0.001,55,1.55019909,0.02418251,0.33073587,6.6
E,40,120,64,0.001,56,1.55653843,0.02428685,0.33073587,6.9
E,40,120,64,0.001,57,1.53099903,0.02389221,0.33073587,6.7
E,40,120,64,0.001,58,1.54046660,0.02381911,0.33073587,6.9
E,40,120,64,0.001,59,1.55972755,0.02426471,0.33073587,6.8
E,40,120,64,0.001,60,1.64627599,0.02315479,0.33073587,6.4
E,40,120,64,0.001,61,1.72304818,0.02487667,0.33073587,6.9
E,40,120,64,0.001,62,1.84133483,0.02247537,0.33073587,6.8
E,40,120,64,0.001,63,1.66845054,0.02288432,0.33073587,6.9
E,40,120,64,0.001,64,1.67516663,0.02293012,0.33073587,6.7
E,40,120,64,0.001,65,1.92968356,0.02362911,0.33073587,6.9
E,40,120,64,0.001,66,2.47321715,0.02573405,0.33073587,6.7
E,40,120,64,0.001,67,2.78516827,0.02431529,0.33073587,6.7
E,40,120,64,0.001,68,2.42755386,0.02240298,0.33073587,6.4
E,40,120,64,0.001,69,1.74313340,0.02339606,0.33073587,6.7
E,40,120,64,0.001,70,1.69838351,0.02392134,0.33073587,6.9
E,40,120,64,0.001,71,1.58501094,0.02291634,0.33073587,6.7
E,40,120,64,0.001,72,1.47774796,0.02381488,0.33073587,6.7
E,40,120,64,0.001,73,1.34665816,0.02365924,0.33073587,6.7
E,40,120,64,0.001,74,1.30254810,0.02262851,0.33073587,6.9
E,40,120,64,0.001,75,1.32591553,0.02352554,0.33073587,6.9
E,40,120,64,0.001,76,1.39281784,0.02260199,0.33073587,6.7
E,40,120,64,0.001,77,1.44034440,0.02296714,0.33073587,6.6
E,40,120,64,0.001,78,1.49363618,0.02232999,0.33073587,6.6
E,40,120,64,0.001,79,1.48593407,0.02251180,0.33073587,6.7
E,40,120,64,0.001,80,1.50523132,0.02221663,0.33073587,6.9
E,40,120,64,0.001,81,1.51236362,0.02250713,0.33073587,6.9
E,40,120,64,0.001,82,1.49253369,0.02228958,0.33073587,6.6
E,40,120,64,0.001,83,1.45008486,0.02247535,0.33073587,6.9
E,40,120,64,0.001,84,1.40045559,0.02211254,0.33073587,6.7
E,40,120,64,0.001,85,1.29143610,0.02251236,0.33073587,6.6
E,40,120,64,0.001,86,1.14661571,0.02192770,0.33073587,6.8
E,40,120,64,0.001,87,1.08658573,0.02210090,0.33073587,6.9
E,40,120,64,0.001,88,1.04218663,0.02199101,0.33073587,7.0
E,40,120,64,0.001,89,1.02173565,0.02156241,0.33073587,6.7
E,40,120,64,0.001,90,1.00783601,0.02175351,0.33073587,6.9
E,40,120,64,0.001,91,0.99962108,0.02126708,0.33073587,6.9
E,40,120,64,0.001,92,0.99797747,0.02158258,0.33073587,6.9
E,40,120,64,0.001,93,0.99808376,0.02110834,0.33073587,6.4
E,40,120,64,0.001,94,1.00351476,0.02154515,0.33073587,6.9
E,40,120,64,0.001,95,1.01063426,0.02109757,0.33073587,6.7
E,40,120,64,0.001,96,1.01415974,0.02143478,0.33073587,6.7
E,40,120,64,0.001,97,1.01906455,0.02128834,0.33073587,6.9
E,40,120,64,0.001,98,1.01674608,0.02101584,0.33073587,6.9
E,40,120,64,0.001,99,1.03196305,0.02169025,0.33073587,6.7
E,40,120,64,0.001,100,1.06356383,0.02030021,0.33073587,6.8
E,60,120,64,0.001,1,84.95164719,0.37552733,0.33073587,8.0
E,60,120,64,0.001,2,38.24242228,0.26653454,0.33073587,8.3
E,60,120,64,0.001,3,30.90977253,0.23478271,0.33073587,8.3
E,60,120,64,0.001,4,17.98043045,0.17543740,0.33073587,8.4
E,60,120,64,0.001,5,12.26249535,0.12100069,0.33073587,8.5
E,60,120,64,0.001,6,8.76486035,0.07983402,0.33073587,8.5
E,60,120,64,0.001,7,6.92761371,0.06138334,0.33073587,8.3
E,60,120,64,0.001,8,5.79844386,0.06171698,0.33073587,8.6
E,60,120,64,0.001,9,5.16272410,0.05053238,0.33073587,8.2
E,60,120,64,0.001,10,5.04433532,0.07301686,0.33073587,8.3
E,60,120,64,0.001,11,6.90610152,0.04373251,0.33073587,8.4
E,60,120,64,0.001,12,6.86077455,0.06782648,0.33073587,8.2
E,60,120,64,0.001,13,5.41539657,0.04164639,0.33073587,8.5
E,60,120,64,0.001,14,4.63852101,0.03869445,0.33073587,8.3
E,60,120,64,0.001,15,3.88851622,0.03118472,0.33073587,8.3
E,60,120,64,0.001,16,3.79682270,0.04648989,0.33073587,8.3
E,60,120,64,0.001,17,4.47330292,0.02929805,0.33073587,8.5
E,60,120,64,0.001,18,4.97555195,0.07712113,0.33073587,8.0
E,60,120,64,0.001,19,5.11596557,0.04005623,0.33073587,8.5
E,60,120,64,0.001,20,5.32887103,0.04384166,0.33073587,8.3
E,60,120,64,0.001,21,3.97307173,0.03826786,0.33073587,8.5
E,60,120,64,0.001,22,3.43252691,0.03327906,0.33073587,8.5
E,60,120,64,0.001,23,3.90335385,0.03509359,0.33073587,8.3
E,60,120,64,0.001,24,3.31380502,0.02860872,0.33073587,8.5
E,60,120,64,0.001,25,2.97121951,0.02593301,0.33073587,8.5
E,60,120,64,0.001,26,2.18789906,0.02861747,0.33073587,8.0
E,60,120,64,0.001,27,2.08793343,0.02539296,0.33073587,8.3
E,60,120,64,0.001,28,2.02952344,0.02802114,0.33073587,8.5
E,60,120,64,0.001,29,2.03716205,0.02488761,0.33073587,8.3
E,60,120,64,0.001,30,2.08941643,0.02733529,0.33073587,8.5
E,60,120,64,0.001,31,2.14168378,0.02417999,0.33073587,8.5
E,60,120,64,0.001,32,2.08129807,0.02751084,0.33073587,8.5
E,60,120,64,0.001,33,1.79700352,0.02405579,0.33073587,8.3
E,60,120,64,0.001,34,1.63245857,0.02511908,0.33073587,8.0
E,60,120,64,0.001,35,1.66339801,0.02497873,0.33073587,8.3
E,60,120,64,0.001,36,1.77041339,0.02621321,0.33073587,8.3
E,60,120,64,0.001,37,2.22235379,0.02649691,0.33073587,8.5
E,60,120,64,0.001,38,2.76953363,0.03104057,0.33073587,8.4
E,60,120,64,0.001,39,3.29750993,0.02561000,0.33073587,8.5
E,60,120,64,0.001,40,3.14860666,0.02637507,0.33073587,8.5
E,60,120,64,0.001,41,2.08053925,0.02700615,0.33073587,8.3
E,60,120,64,0.001,42,1.64719491,0.02392087,0.33073587,8.0
E,60,120,64,0.001,43,1.52726555,0.02629893,0.33073587,8.2
E,60,120,64,0.001,44,1.51382738,0.02307244,0.33073587,8.3
E,60,120,64,0.001,45,1.47005860,0.02517664,0.33073587,8.4
E,60,120,64,0.001,46,1.41978346,0.02231264,0.33073587,8.4
E,60,120,64,0.001,47,1.38131352,0.02432098,0.33073587,8.5
E,60,120,64,0.001,48,1.34738199,0.02193282,0.33073587,8.3
E,60,120,64,0.001,49,1.33128259,0.02348147,0.33073587,8.5
E,60,120,64,0.001,50,1.30953161,0.02178779,0.33073587,8.0
E,60,120,64,0.001,51,1.31921851,0.02257527,0.33073587,8.5
E,60,120,64,0.001,52,1.32085525,0.02198709,0.33073587,8.3
E,60,120,64,0.001,53,1.36356672,0.02187955,0.33073587,8.5
E,60,120,64,0.001,54,1.37983075,0.02240905,0.33073587,8.3
E,60,120,64,0.001,55,1.44641624,0.02134520,0.33073587,8.5
E,60,120,64,0.001,56,1.46990299,0.02322389,0.33073587,8.3
E,60,120,64,0.001,57,1.53003989,0.02132301,0.33073587,8.4
E,60,120,64,0.001,58,1.52668399,0.02489992,0.33073587,8.3
E,60,120,64,0.001,59,1.54256697,0.02158389,0.33073587,8.0
E,60,120,64,0.001,60,1.56955676,0.02707388,0.33073587,8.4
E,60,120,64,0.001,61,1.65029965,0.02148562,0.33073587,8.5
E,60,120,64,0.001,62,1.73125232,0.02749685,0.33073587,8.5
E,60,120,64,0.001,63,1.78365442,0.02072718,0.33073587,8.3
E,60,120,64,0.001,64,1.75776566,0.02467854,0.33073587,8.5
E,60,120,64,0.001,65,1.52510070,0.01994694,0.33073587,8.3
E,60,120,64,0.001,66,1.36828598,0.02278998,0.33073587,8.0
E,60,120,64,0.001,67,1.20158487,0.01974578,0.33073587,8.4
E,60,120,64,0.001,68,1.18860116,0.02162188,0.33073587,8.3
E,60,120,64,0.001,69,1.12282696,0.01987823,0.33073587,8.5
E,60,120,64,0.001,70,1.07769039,0.02064015,0.33073587,8.5
E,60,120,64,0.001,71,1.03500713,0.02011727,0.33073587,8.3
E,60,120,64,0.001,72,1.03138038,0.01990123,0.33073587,8.5
E,60,120,64,0.001,73,1.10245627,0.02057988,0.33073587,8.3
E,60,120,64,0.001,74,1.26264968,0.02007355,0.33073587,8.0
E,60,120,64,0.001,75,1.67223661,0.02346351,0.33073587,8.3
E,60,120,64,0.001,76,2.19494251,0.02142915,0.33073587,8.3
E,60,120,64,0.001,77,2.56804782,0.02390861,0.33073587,8.5
E,60,120,64,0.001,78,1.84694585,0.02390701,0.33073587,8.4
E,60,120,64,0.001,79,1.51725767,0.02087287,0.33073587,8.3
E,60,120,64,0.001,80,1.47022840,0.02311763,0.33073587,8.5
E,60,120,64,0.001,81,1.37875991,0.02198005,0.33073587,8.3
E,60,120,64,0.001,82,1.37466715,0.02597788,0.33073587,8.0
E,60,120,64,0.001,83,1.48917091,0.02037153,0.33073587,8.3
E,60,120,64,0.001,84,1.63470913,0.02667281,0.33073587,8.5
E,60,120,64,0.001,85,1.60694388,0.01940460,0.33073587,8.5
E,60,120,64,0.001,86,1.49334213,0.02379573,0.33073587,8.3
E,60,120,64,0.001,87,1.20850292,0.01975636,0.33073587,8.4
E,60,120,64,0.001,88,1.04223608,0.02032274,0.33073587,8.5
E,60,120,64,0.001,89,0.91868654,0.02011884,0.33073587,8.0
E,60,120,64,0.001,90,0.89534370,0.01917059,0.33073587,8.3
E,60,120,64,0.001,91,0.89301860,0.02048001,0.33073587,8.5
E,60,120,64,0.001,92,0.92329860,0.01894433,0.33073587,8.3
E,60,120,64,0.001,93,1.01655880,0.02083813,0.33073587,8.3
E,60,120,64,0.001,94,1.12922192,0.01945195,0.33073587,8.4
E,60,120,64,0.001,95,1.33931760,0.02096631,0.33073587,8.5
E,60,120,64,0.001,96,1.40761284,0.01970180,0.33073587,8.2
E,60,120,64,0.001,97,1.40751083,0.01914373,0.33073587,8.2
E,60,120,64,0.001,98,1.24943245,0.01969288,0.33073587,8.5
E,60,120,64,0.001,99,1.11887287,0.01832593,0.33073587,8.2
E,60,120,64,0.001,100,1.02637301,0.01960258,0.33073587,8.4
E,90,120,64,0.001,1,86.32515053,0.34145099,0.33073587,11.1
E,90,120,64,0.001,2,37.59342828,0.21376980,0.33073587,11.1
E,90,120,64,0.001,3,25.20560867,0.13643421,0.33073587,11.1
E,90,120,64,0.001,4,17.44614264,0.12576571,0.33073587,11.1
E,90,120,64,0.001,5,21.88466895,0.22765708,0.33073587,11.1
E,90,120,64,0.001,6,16.87675530,0.15988441,0.33073587,10.6
E,90,120,64,0.001,7,10.45781864,0.07821644,0.33073587,11.1
E,90,120,64,0.001,8,7.94564077,0.07509120,0.33073587,11.1
E,90,120,64,0.001,9,5.46069941,0.06338412,0.33073587,11.0
E,90,120,64,0.001,10,4.73344929,0.04988503,0.33073587,10.9
E,90,120,64,0.001,11,3.75001444,0.03802083,0.33073587,10.9
E,90,120,64,0.001,12,3.23188911,0.04013092,0.33073587,11.1
E,90,120,64,0.001,13,2.90365537,0.03169465,0.33073587,10.9
E,90,120,64,0.001,14,2.77193341,0.03945345,0.33073587,10.6
E,90,120,64,0.001,15,2.75161538,0.03036039,0.33073587,10.9
E,90,120,64,0.001,16,2.90183530,0.03812021,0.33073587,11.1
E,90,120,64,0.001,17,3.32220566,0.03554939,0.33073587,11.1
E,90,120,64,0.001,18,3.47572888,0.03297360,0.33073587,11.2
E,90,120,64,0.001,19,3.23357531,0.03562265,0.33073587,11.1
E,90,120,64,0.001,20,3.02085540,0.03115677,0.33073587,11.0
E,90,120,64,0.001,21,2.98999497,0.02895947,0.33073587,11.1
E,90,120,64,0.001,22,2.71738305,0.03021541,0.33073587,10.8
E,90,120,64,0.001,23,2.51391134,0.03028400,0.33073587,10.9
E,90,120,64,0.001,24,2.07329151,0.02724213,0.33073587,11.2
E,90,120,64,0.001,25,1.92961773,0.03385242,0.33073587,11.2
E,90,120,64,0.001,26,2.03567926,0.02636140,0.33073587,11.1
E,90,120,64,0.001,27,2.21858997,0.03152057,0.33073587,10.9
E,90,120,64,0.001,28,2.41718511,0.02666670,0.33073587,11.1
E,90,120,64,0.001,29,2.28188485,0.02566812,0.33073587,11.1
E,90,120,64,0.001,30,1.97586073,0.02508853,0.33073587,11.0
E,90,120,64,0.001,31,1.67723585,0.02485370,0.33073587,10.7
E,90,120,64,0.001,32,1.65989864,0.02489729,0.33073587,11.1
E,90,120,64,0.001,33,1.78199174,0.02685157,0.33073587,10.9
E,90,120,64,0.001,34,2.04449541,0.02419066,0.33073587,11.2
E,90,120,64,0.001,35,2.12728665,0.02381532,0.33073587,10.9
E,90,120,64,0.001,36,1.96167876,0.02272424,0.33073587,10.9
E,90,120,64,0.001,37,1.56378981,0.02477632,0.33073587,11.1
E,90,120,64,0.001,38,1.47788942,0.02149662,0.33073587,11.1
E,90,120,64,0.001,39,1.57204813,0.02508805,0.33073587,10.7
E,90,120,64,0.001,40,1.72097002,0.02149495,0.33073587,10.9
E,90,120,64,0.001,41,1.68182984,0.02219831,0.33073587,11.1
E,90,120,64,0.001,42,1.62351231,0.02338708,0.33073587,11.1
E,90,120,64,0.001,43,1.51748369,0.01852870,0.33073587,11.1
E,90,120,64,0.001,44,1.44763580,0.02614426,0.33073587,10.9
E,90,120,64,0.001,45,1.61371297,0.01818678,0.33073587,11.2
E,90,120,64,0.001,46,2.15241453,0.03151746,0.33073587,11.2
E,90,120,64,0.001,47,2.73809053,0.02310017,0.33073587,10.6
E,90,120,64,0.001,48,3.41275828,0.03288646,0.33073587,11.0
E,90,120,64,0.001,49,2.59274916,0.03385682,0.33073587,10.9
E,90,120,64,0.001,50,2.14736156,0.02300286,0.33073587,11.0
E,90,120,64,0.001,51,2.19048215,0.02720985,0.33073587,11.1
E,90,120,64,0.001,52,1.92980645,0.02339220,0.33073587,10.9
E,90,120,64,0.001,53,1.67272659,0.01892786,0.33073587,10.9
E,90,120,64,0.001,54,1.38861555,0.02398838,0.33073587,10.9
E,90,120,64,0.001,55,1.22591386,0.01849263,0.33073587,10.7
E,90,120,64,0.001,56,1.17233371,0.02185023,0.33073587,11.2
E,90,120,64,0.001,57,1.23605760,0.01971745,0.33073587,10.9
E,90,120,64,0.001,58,1.26350538,0.01962865,0.33073587,10.9
E,90,120,64,0.001,59,1.30375560,0.01975251,0.33073587,10.9
E,90,120,64,0.001,60,1.30864855,0.01809873,0.33073587,10.9
E,90,120,64,0.001,61,1.52704285,0.02174224,0.33073587,11.0
E,90,120,64,0.001,62,1.85100236,0.02081533,0.33073587,10.6
E,90,120,64,0.001,63,2.11181156,0.02439411,0.33073587,11.1
E,90,120,64,0.001,64,2.15079350,0.02143951,0.33073587,11.0
E,90,120,64,0.001,65,1.77141359,0.01735586,0.33073587,11.1
E,90,120,64,0.001,66,1.41234955,0.01982004,0.33073587,11.2
E,90,120,64,0.001,67,1.13065246,0.01737528,0.33073587,11.1
E,90,120,64,0.001,68,1.00571595,0.01847547,0.33073587,11.1
E,90,120,64,0.001,69,0.94910547,0.01696901,0.33073587,10.7
E,90,120,64,0.001,70,0.88082265,0.01712942,0.33073587,10.9
E,90,120,64,0.001,71,0.85121798,0.01747775,0.33073587,11.2
E,90,120,64,0.001,72,0.83538694,0.01654494,0.33073587,10.9
E,90,120,64,0.001,73,0.90897547,0.01781679,0.33073587,10.9
E,90,120,64,0.001,74,0.98464436,0.01656264,0.33073587,10.9
E,90,120,64,0.001,75,1.10351483,0.01825654,0.33073587,11.0
E,90,120,64,0.001,76,1.15110277,0.01644407,0.33073587,11.2
E,90,120,64,0.001,77,1.10437895,0.01784535,0.33073587,11.2
E,90,120,64,0.001,78,1.10527690,0.01583471,0.33073587,10.7
E,90,120,64,0.001,79,1.12471471,0.01786078,0.33073587,11.2
E,90,120,64,0.001,80,1.29738129,0.01593677,0.33073587,11.0
E,90,120,64,0.001,81,1.47013654,0.01829803,0.33073587,10.9
E,90,120,64,0.001,82,1.50504686,0.01776384,0.33073587,11.0
E,90,120,64,0.001,83,1.56687316,0.01845239,0.33073587,11.1
E,90,120,64,0.001,84,1.42341384,0.01852147,0.33073587,10.9
E,90,120,64,0.001,85,1.30329890,0.01778194,0.33073587,10.9
E,90,120,64,0.001,86,1.13946771,0.01728653,0.33073587,11.2
E,90,120,64,0.001,87,1.09121031,0.01774458,0.33073587,10.7
E,90,120,64,0.001,88,1.00200237,0.01565983,0.33073587,11.0
E,90,120,64,0.001,89,0.97408706,0.01795676,0.33073587,11.1
E,90,120,64,0.001,90,0.95503394,0.01497956,0.33073587,11.2
E,90,120,64,0.001,91,0.96144552,0.01760950,0.33073587,11.1
E,90,120,64,0.001,92,1.10972626,0.01551706,0.33073587,11.1
E,90,120,64,0.001,93,1.25414344,0.01661850,0.33073587,10.9
E,90,120,64,0.001,94,1.58400034,0.01673602,0.33073587,10.8
E,90,120,64,0.001,95,1.64902648,0.01485839,0.33073587,11.1
E,90,120,64,0.001,96,1.42539148,0.01740979,0.33073587,10.9
E,90,120,64,0.001,97,1.20350369,0.01520906,0.33073587,10.9
E,90,120,64,0.001,98,1.19380872,0.01922283,0.33073587,11.0
E,90,120,64,0.001,99,1.25741641,0.01705587,0.33073587,11.1
E,90,120,64,0.001,100,1.38471308,0.01968080,0.33073587,11.1
G,40,30,64,0.001,1,18.04144208,0.29858246,0.33576147,6.5
G,40,30,64,0.001,2,8.41818431,0.21245205,0.33576147,6.2
G,40,30,64,0.001,3,4.96202709,0.23335649,0.33576147,6.6
G,40,30,64,0.001,4,5.37798359,0.16939123,0.33576147,6.5
G,40,30,64,0.001,5,3.96021692,0.10323382,0.33576147,6.6
G,40,30,64,0.001,6,3.61118662,0.14902198,0.33576147,6.2
G,40,30,64,0.001,7,2.88182174,0.07006969,0.33576147,6.5
G,40,30,64,0.001,8,3.21923968,0.16405574,0.33576147,6.5
G,40,30,64,0.001,9,4.26537359,0.06523214,0.33576147,6.5
G,40,30,64,0.001,10,2.49273456,0.08793374,0.33576147,6.2
G,40,30,64,0.001,11,2.27556738,0.07377790,0.33576147,6.5
G,40,30,64,0.001,12,2.32399926,0.07369951,0.33576147,6.5
G,40,30,64,0.001,13,2.03669208,0.07465760,0.33576147,6.6
G,40,30,64,0.001,14,2.38662460,0.08879194,0.33576147,6.5
G,40,30,64,0.001,15,2.45802389,0.07507660,0.33576147,6.2
G,40,30,64,0.001,16,2.32630370,0.08546118,0.33576147,6.5
G,40,30,64,0.001,17,2.17519114,0.06553916,0.33576147,6.5
G,40,30,64,0.001,18,3.09400056,0.12182849,0.33576147,6.7
G,40,30,64,0.001,19,2.73963805,0.08422085,0.33576147,6.2
G,40,30,64,0.001,20,2.48726382,0.09195302,0.33576147,6.4
G,40,30,64,0.001,21,1.67322833,0.05748702,0.33576147,6.7
G,40,30,64,0.001,22,1.09171413,0.04458738,0.33576147,6.7
G,40,30,64,0.001,23,0.86483370,0.04434226,0.33576147,6.4
G,40,30,64,0.001,24,0.73278294,0.03901662,0.33576147,6.2
G,40,30,64,0.001,25,0.80072175,0.04973408,0.33576147,6.5
G,40,30,64,0.001,26,0.94123281,0.04399907,0.33576147,6.4
G,40,30,64,0.001,27,1.17019856,0.05465433,0.33576147,6.7
G,40,30,64,0.001,28,1.18012344,0.06335310,0.33576147,6.5
G,40,30,64,0.001,29,1.49525790,0.05455391,0.33576147,6.2
G,40,30,64,0.001,30,1.34516935,0.05364907,0.33576147,6.6
G,40,30,64,0.001,31,1.55514748,0.05356927,0.33576147,6.7
G,40,30,64,0.001,32,1.19092541,0.06034682,0.33576147,6.5
G,40,30,64,0.001,33,1.20571435,0.03809182,0.33576147,6.1
G,40,30,64,0.001,34,0.87112628,0.05456320,0.33576147,6.6
G,40,30,64,0.001,35,0.80952579,0.04396015,0.33576147,6.7
G,40,30,64,0.001,36,0.71521383,0.04838364,0.33576147,6.4
G,40,30,64,0.001,37,0.75293713,0.05331151,0.33576147,6.5
G,40,30,64,0.001,38,0.67894728,0.04365415,0.33576147,6.2
G,40,30,64,0.001,39,0.65578032,0.05275616,0.33576147,6.6
G,40,30,64,0.001,40,0.62896042,0.03843107,0.33576147,6.6
G,40,30,64,0.001,41,0.69367524,0.04811317,0.33576147,6.5
G,40,30,64,0.001,42,0.85537552,0.05250739,0.33576147,6.4
G,40,30,64,0.001,43,0.85740905,0.05150330,0.33576147,6.1
G,40,30,64,0.001,44,0.72924127,0.04889383,0.33576147,6.5
G,40,30,64,0.001,45,0.53789961,0.03853058,0.33576147,6.7
G,40,30,64,0.001,46,0.50386633,0.04152452,0.33576147,6.6
G,40,30,64,0.001,47,0.60131826,0.04477034,0.33576147,6.2
G,40,30,64,0.001,48,0.82102852,0.04670182,0.33576147,6.5
G,40,30,64,0.001,49,0.95123918,0.05014157,0.33576147,6.5
G,40,30,64,0.001,50,0.75810667,0.04523958,0.33576147,6.6
G,40,30,64,0.001,51,0.60138904,0.04290264,0.33576147,6.6
G,40,30,64,0.001,52,0.53745796,0.03672861,0.33576147,6.2
G,40,30,64,0.001,53,0.49616375,0.06065073,0.33576147,6.6
G,40,30,64,0.001,54,0.83717246,0.04497792,0.33576147,6.7
G,40,30,64,0.001,55,1.03315021,0.05357725,0.33576147,6.5
G,40,30,64,0.001,56,1.84947411,0.06935106,0.33576147,6.4
G,40,30,64,0.001,57,1.44373418,0.04100838,0.33576147,6.2
G,40,30,64,0.001,58,0.78365422,0.05296677,0.33576147,6.6
G,40,30,64,0.001,59,0.94154135,0.08057835,0.33576147,6.6
G,40,30,64,0.001,60,1.73906951,0.10404775,0.33576147,6.6
G,40,30,64,0.001,61,1.38506161,0.05968613,0.33576147,6.4
G,40,30,64,0.001,62,1.24889020,0.05355200,0.33576147,6.2
G,40,30,64,0.001,63,0.85785362,0.04958267,0.33576147,6.4
G,40,30,64,0.001,64,0.68193547,0.04419225,0.33576147,6.5
G,40,30,64,0.001,65,0.61047428,0.04602543,0.33576147,6.5
G,40,30,64,0.001,66,0.64004488,0.04619627,0.33576147,6.1
G,40,30,64,0.001,67,0.67961569,0.04024034,0.33576147,6.4
G,40,30,64,0.001,68,0.87270759,0.05435177,0.33576147,6.7
G,40,30,64,0.001,69,0.93504301,0.04132667,0.33576147,6.4
G,40,30,64,0.001,70,0.61537835,0.05531908,0.33576147,6.4
G,40,30,64,0.001,71,0.56562981,0.03984953,0.33576147,6.2
G,40,30,64,0.001,72,0.46730339,0.04764865,0.33576147,6.5
G,60,30,64,0.001,1,11.47158881,0.42061323,0.33576147,8.2
G,60,30,64,0.001,2,8.18830671,0.29775894,0.33576147,8.1
G,60,30,64,0.001,3,5.34065149,0.12622616,0.33576147,7.8
G,60,30,64,0.001,4,3.20223511,0.15019151,0.33576147,8.2
G,60,30,64,0.001,5,3.16154549,0.12180051,0.33576147,8.2
G,60,30,64,0.001,6,3.23090673,0.05832788,0.33576147,8.1
G,60,30,64,0.001,7,2.60772309,0.11272769,0.33576147,7.7
G,60,30,64,0.001,8,2.69675501,0.05869092,0.33576147,8.1
G,60,30,64,0.001,9,3.06342948,0.07414405,0.33576147,8.2
G,60,30,64,0.001,10,2.69757558,0.07573152,0.33576147,8.1
